10:31:27   09.01.2018              Programm Climap                 MeteoSchweiz
Zeitangaben in UTC 0040 (UTC)  =  01:40 Uhr Winterzeit  =  02:40 Uhr Sommerzeit
Auswahlperiode: 09.10.2016 09:20  -  09.01.2018 09:20 UTC 32767 -> Keine Angabe
Anzahl Stationen  1
    29	Samedan                 1709 m.ü.M.	787210/ 155700
Anzahl Parameter  6
   261  Lufttemperatur 2 m über Boden; Stundenmittel  [°C]
   266  Relative Luftfeuchtigkeit 2 m über Boden; Stundenmittel  [%]
   283  Windgeschwindigkeit skalar; Stundenmittel  [m/s]
   269  Globalstrahlung; Stundenmittel  [W/m²]
   306  Luftdruck auf Stationshöhe (QFE); Stundenmittel  [hPa]
   267  Niederschlag; Stundensumme  [mm]

  STA JAHR MO TG HH MM   261   266   283   269   306   267
   29 2016 12 18 14  0   1.0  38.6   0.7   113 835.9   0.0 
   29 2016 12 18 15  0  -1.6  44.8   1.3    19 835.6   0.0 
   29 2016 12 18 16  0  -2.8  51.8   1.2     0 835.4   0.0 
   29 2016 12 18 17  0  -3.2  55.3   1.4     0 835.0   0.0 
   29 2016 12 18 18  0  -2.6  55.7   2.1     0 834.7   0.0 
   29 2016 12 18 19  0  -3.2  59.5   0.7     0 834.2   0.0 
   29 2016 12 18 20  0  -4.0  65.5   0.8     0 833.7   0.0 
   29 2016 12 18 21  0  -4.4  68.6   0.8     0 833.2   0.0 
   29 2016 12 18 22  0  -4.4  72.8   0.8     0 832.9   0.0 
   29 2016 12 18 23  0  -3.9  75.1   1.0     0 832.5   0.0 
   29 2016 12 19  0  0  -3.9  82.5   0.7     0 832.1   0.0 
   29 2016 12 19  1  0  -4.5  81.6   1.2     0 831.7   0.0 
   29 2016 12 19  2  0  -3.6  66.5   4.2     0 831.8   0.0 
   29 2016 12 19  3  0  -4.8  81.5   3.6     0 831.7   0.0 
   29 2016 12 19  4  0  -5.2  86.5   1.7     0 831.5   0.1 
   29 2016 12 19  5  0  -5.6  89.9   0.8     0 831.5   0.0 
   29 2016 12 19  6  0  -5.4  90.4   0.7     0 831.8   0.1 
   29 2016 12 19  7  0  -5.3  89.3   1.7     5 831.8   0.0 
   29 2016 12 19  8  0  -6.9  91.3   2.9    32 831.6   0.0 
   29 2016 12 19  9  0  -6.1  87.7   1.0   104 832.2   0.0 
   29 2016 12 19 10  0  -4.3  80.4   0.7   178 832.1   0.0 
   29 2016 12 19 11  0  -2.9  70.7   0.8   197 831.9   0.0 
   29 2016 12 19 12  0  -1.4  60.6   1.5   321 831.5   0.0 
   29 2016 12 19 13  0  -1.1  62.1   3.7   208 831.5   0.0 
   29 2016 12 19 14  0  -1.9  63.2   2.6    95 831.9   0.0 
   29 2016 12 19 15  0  -3.4  64.0   1.7    16 832.1   0.0 
   29 2016 12 19 16  0  -4.3  70.3   2.5     0 832.8   0.0 
   29 2016 12 19 17  0  -7.2  80.9   1.1     0 833.2   0.0 
   29 2016 12 19 18  0  -8.2  81.6   1.1     0 833.8   0.0 
   29 2016 12 19 19  0 -10.4  89.4   0.6     0 834.2   0.0 
   29 2016 12 19 20  0 -11.3  87.6   0.7     0 834.4   0.0 
   29 2016 12 19 21  0 -11.9  88.4   0.8     0 834.5   0.0 
   29 2016 12 19 22  0 -12.4  88.6   0.8     0 834.8   0.0 
   29 2016 12 19 23  0 -12.5  88.1   0.6     0 834.9   0.0 
   29 2016 12 20  0  0 -12.6  88.9   0.6     0 834.4   0.0 
   29 2016 12 20  1  0 -12.4  88.0   0.7     0 834.1   0.0 
   29 2016 12 20  2  0 -11.4  88.0   0.5     0 834.0   0.0 
   29 2016 12 20  3  0 -11.5  87.5   0.8     0 833.7   0.0 
   29 2016 12 20  4  0 -10.4  87.1   0.8     0 833.2   0.0 
   29 2016 12 20  5  0  -9.8  88.0   0.5     0 833.1   0.0 
   29 2016 12 20  6  0 -10.0  86.9   0.6     0 833.0   0.0 
   29 2016 12 20  7  0  -8.9  86.2   0.7     7 833.3   0.0 
   29 2016 12 20  8  0  -7.5  90.2   0.8    65 833.2   0.0 
   29 2016 12 20  9  0  -5.3  85.0   0.8   185 833.1   0.0 
   29 2016 12 20 10  0  -3.5  77.5   0.6   181 832.8   0.0 
   29 2016 12 20 11  0  -1.2  73.8   0.7   223 832.3   0.0 
   29 2016 12 20 12  0  -0.4  74.6   1.0   174 831.9   0.0 
   29 2016 12 20 13  0   0.7  71.4   2.0   170 831.7   0.0 
   29 2016 12 20 14  0   1.2  70.9   0.8    60 831.7   0.0 
   29 2016 12 20 15  0   0.6  77.2   1.1    11 831.8   0.0 
   29 2016 12 20 16  0   0.3  79.0   1.3     0 832.0   0.0 
   29 2016 12 20 17  0   0.5  80.4   1.7     0 832.3   0.0 
   29 2016 12 20 18  0  -0.4  85.2   0.8     0 832.6   0.0 
   29 2016 12 20 19  0  -1.5  87.0   0.7     0 832.8   0.0 
   29 2016 12 20 20  0  -2.1  89.1   1.0     0 833.2   0.0 
   29 2016 12 20 21  0  -2.4  89.5   0.9     0 833.5   0.0 
   29 2016 12 20 22  0  -2.5  90.0   0.9     0 833.7   0.0 
   29 2016 12 20 23  0  -3.1  91.6   0.5     0 833.9   0.0 
   29 2016 12 21  0  0  -2.7  91.2   0.6     0 833.9   0.0 
   29 2016 12 21  1  0  -2.9  91.0   0.9     0 834.2   0.0 
   29 2016 12 21  2  0  -3.0  91.7   0.6     0 834.7   0.0 
   29 2016 12 21  3  0  -3.1  92.2   0.7     0 834.9   0.0 
   29 2016 12 21  4  0  -3.2  92.8   0.7     0 834.9   0.0 
   29 2016 12 21  5  0  -4.5  94.3   0.9     0 835.3   0.0 
   29 2016 12 21  6  0  -5.2  94.2   0.7     0 835.9   0.0 
   29 2016 12 21  7  0  -6.0  94.5   0.5     5 836.3   0.0 
   29 2016 12 21  8  0  -6.5  94.5   0.4    48 836.7   0.0 
   29 2016 12 21  9  0  -3.0  91.9   0.3   236 837.1   0.0 
   29 2016 12 21 10  0  -0.1  83.7   0.6   322 837.1   0.0 
   29 2016 12 21 11  0   2.0  74.1   0.9   356 836.9   0.0 
   29 2016 12 21 12  0   4.1  64.0   0.8   334 836.4   0.0 
   29 2016 12 21 13  0   4.8  58.1   1.0   264 836.2   0.0 
   29 2016 12 21 14  0   4.0  60.7   1.1   152 836.4   0.0 
   29 2016 12 21 15  0  -0.3  74.6   1.4    25 836.8   0.0 
   29 2016 12 21 16  0  -2.1  79.9   1.4     0 837.4   0.0 
   29 2016 12 21 17  0  -3.4  84.0   0.9     0 837.8   0.0 
   29 2016 12 21 18  0  -5.3  88.2   0.6     0 838.1   0.0 
   29 2016 12 21 19  0  -5.8  89.0   0.7     0 838.3   0.0 
   29 2016 12 21 20  0  -6.2  89.6   1.1     0 838.6   0.0 
   29 2016 12 21 21  0  -7.0  90.9   0.9     0 838.7   0.0 
   29 2016 12 21 22  0  -7.8  92.2   0.8     0 838.7   0.0 
   29 2016 12 21 23  0  -7.5  92.0   0.7     0 838.7   0.0 
   29 2016 12 22  0  0  -8.3  92.8   0.9     0 838.9   0.0 
   29 2016 12 22  1  0  -9.2  93.1   0.6     0 839.0   0.0 
   29 2016 12 22  2  0  -8.9  91.0   1.1     0 839.0   0.0 
   29 2016 12 22  3  0  -9.8  90.8   0.6     0 839.0   0.0 
   29 2016 12 22  4  0  -9.6  90.8   0.9     0 838.9   0.0 
   29 2016 12 22  5  0 -11.1  91.4   0.7     0 839.1   0.0 
   29 2016 12 22  6  0 -10.4  91.5   0.9     0 839.5   0.0 
   29 2016 12 22  7  0 -10.5  89.0   0.8     5 839.8   0.0 
   29 2016 12 22  8  0  -9.5  90.1   0.6    48 840.0   0.0 
   29 2016 12 22  9  0  -5.3  90.6   0.3   243 840.0   0.0 
   29 2016 12 22 10  0  -2.1  83.4   0.5   330 839.6   0.0 
   29 2016 12 22 11  0   0.9  68.1   0.5   365 838.9   0.0 
   29 2016 12 22 12  0   3.3  51.9   0.7   346 838.3   0.0 
   29 2016 12 22 13  0   4.7  44.7   0.5   274 838.0   0.0 
   29 2016 12 22 14  0   3.5  48.4   1.1   160 838.0   0.0 
   29 2016 12 22 15  0  -0.6  56.8   1.5    27 838.3   0.0 
   29 2016 12 22 16  0  -4.3  69.9   1.0     0 838.6   0.0 
   29 2016 12 22 17  0  -4.7  70.1   1.2     0 839.0   0.0 
   29 2016 12 22 18  0  -6.7  76.3   0.8     0 839.5   0.0 
   29 2016 12 22 19  0  -7.2  78.6   0.8     0 839.8   0.0 
   29 2016 12 22 20  0  -8.2  81.2   0.8     0 840.0   0.0 
   29 2016 12 22 21  0  -8.5  80.9   1.1     0 840.0   0.0 
   29 2016 12 22 22  0  -8.8  80.6   0.8     0 840.1   0.0 
   29 2016 12 22 23  0  -9.8  85.0   0.9     0 840.1   0.0 
   29 2016 12 23  0  0 -11.0  86.0   0.8     0 840.4   0.0 
   29 2016 12 23  1  0 -10.4  84.3   0.7     0 840.8   0.0 
   29 2016 12 23  2  0 -10.7  86.0   1.0     0 840.9   0.0 
   29 2016 12 23  3  0 -11.4  86.8   0.7     0 840.8   0.0 
   29 2016 12 23  4  0 -11.4  86.0   0.7     0 840.8   0.0 
   29 2016 12 23  5  0 -11.4  86.6   1.0     0 841.0   0.0 
   29 2016 12 23  6  0 -11.4  87.2   1.0     0 841.3   0.0 
   29 2016 12 23  7  0 -11.0  85.0   1.2     5 841.6   0.0 
   29 2016 12 23  8  0 -10.5  85.0   0.8    43 841.9   0.0 
   29 2016 12 23  9  0  -6.5  81.5   0.5   238 841.9   0.0 
   29 2016 12 23 10  0  -3.3  71.2   0.5   323 841.7   0.0 
   29 2016 12 23 11  0   0.5  56.9   0.6   360 841.3   0.0 
   29 2016 12 23 12  0   3.1  46.3   0.6   346 840.6   0.0 
   29 2016 12 23 13  0   4.8  43.8   0.4   273 839.9   0.0 
   29 2016 12 23 14  0   4.1  49.1   0.9   157 839.7   0.0 
   29 2016 12 23 15  0  -0.1  62.1   1.6    30 840.2   0.0 
   29 2016 12 23 16  0  -3.2  72.5   1.2     0 840.4   0.0 
   29 2016 12 23 17  0  -4.3  76.1   1.0     0 840.7   0.0 
   29 2016 12 23 18  0  -5.0  78.5   1.2     0 840.8   0.0 
   29 2016 12 23 19  0  -7.3  84.5   0.7     0 840.7   0.0 
   29 2016 12 23 20  0  -7.5  83.7   0.8     0 840.5   0.0 
   29 2016 12 23 21  0  -8.5  87.9   0.5     0 840.7   0.0 
   29 2016 12 23 22  0  -8.8  87.0   1.7     0 840.8   0.0 
   29 2016 12 23 23  0  -9.2  86.4   1.1     0 840.3   0.0 
   29 2016 12 24  0  0  -9.4  87.0   0.8     0 840.0   0.0 
   29 2016 12 24  1  0  -9.9  87.8   1.0     0 839.7   0.0 
   29 2016 12 24  2  0 -10.0  87.9   0.7     0 839.1   0.0 
   29 2016 12 24  3  0  -9.7  85.7   0.7     0 838.5   0.0 
   29 2016 12 24  4  0  -9.3  86.7   0.8     0 838.1   0.0 
   29 2016 12 24  5  0  -9.1  85.7   0.9     0 838.1   0.0 
   29 2016 12 24  6  0  -9.8  85.4   1.2     0 838.2   0.0 
   29 2016 12 24  7  0 -10.4  85.6   0.7    10 838.5   0.0 
   29 2016 12 24  8  0  -7.5  82.4   0.9    70 838.6   0.0 
   29 2016 12 24  9  0  -4.8  80.5   0.8   143 838.3   0.0 
   29 2016 12 24 10  0  -1.8  71.1   0.6   210 838.0   0.0 
   29 2016 12 24 11  0   0.3  62.0   0.9   243 837.8   0.0 
   29 2016 12 24 12  0   2.1  50.4   1.1   255 836.5   0.0 
   29 2016 12 24 13  0   4.7  35.5   1.3   281 836.1   0.0 
   29 2016 12 24 14  0   5.9  30.2   4.4   143 836.9   0.0 
   29 2016 12 24 15  0   3.7  39.9   4.5    17 837.2   0.0 
   29 2016 12 24 16  0   0.5  50.0   4.1     0 837.2   0.0 
   29 2016 12 24 17  0   0.5  54.3   4.6     0 837.3   0.0 
   29 2016 12 24 18  0  -0.7  57.5   2.7     0 837.3   0.0 
   29 2016 12 24 19  0  -1.4  62.0   4.9     0 837.4   0.0 
   29 2016 12 24 20  0  -2.2  65.8   3.7     0 837.8   0.0 
   29 2016 12 24 21  0  -0.7  56.9   4.2     0 837.2   0.0 
   29 2016 12 24 22  0  -0.8  57.7   5.2     0 837.2   0.0 
   29 2016 12 24 23  0  -1.3  59.7   4.8     0 837.0   0.0 
   29 2016 12 25  0  0  -0.8  56.7   3.0     0 837.3   0.0 
   29 2016 12 25  1  0   1.8  45.0   3.5     0 837.2   0.0 
   29 2016 12 25  2  0   3.0  45.8   5.0     0 836.8   0.0 
   29 2016 12 25  3  0   2.0  57.3   5.1     0 836.6   0.0 
   29 2016 12 25  4  0   0.4  76.6   7.2     0 836.4   0.0 
   29 2016 12 25  5  0   1.3  68.5   9.7     0 836.2   0.0 
   29 2016 12 25  6  0   1.0  69.9   9.1     0 836.3   0.0 
   29 2016 12 25  7  0   0.2  75.4   6.6     3 836.7   0.0 
   29 2016 12 25  8  0   1.4  69.6   5.1    27 837.4   0.0 
   29 2016 12 25  9  0   2.8  65.6   4.8    85 837.9   0.0 
   29 2016 12 25 10  0   4.6  60.0   6.0   102 837.3   0.0 
   29 2016 12 25 11  0   6.0  55.7   5.1   118 836.6   0.0 
   29 2016 12 25 12  0   6.6  58.6   2.2   115 836.6   0.0 
   29 2016 12 25 13  0   7.5  52.2   2.4    92 836.7   0.0 
   29 2016 12 25 14  0   6.0  67.2   4.7    65 837.0   0.0 
   29 2016 12 25 15  0   4.2  83.4   2.5    15 837.4   0.0 
   29 2016 12 25 16  0   3.5  82.9   1.9     0 837.4   0.0 
   29 2016 12 25 17  0   2.9  86.8   1.0     0 837.6   0.0 
   29 2016 12 25 18  0   2.3  89.0   1.0     0 837.9   0.0 
   29 2016 12 25 19  0   2.4  87.9   1.5     0 838.1   0.0 
   29 2016 12 25 20  0   2.9  85.1   1.7     0 838.5   0.0 
   29 2016 12 25 21  0   2.1  89.6   1.2     0 838.9   0.0 
   29 2016 12 25 22  0   1.9  91.5   1.4     0 839.3   0.0 
   29 2016 12 25 23  0   2.7  87.2   1.2     0 839.8   0.0 
   29 2016 12 26  0  0   1.5  91.8   1.3     0 839.8   0.0 
   29 2016 12 26  1  0   0.5  92.5   1.2     0 840.1   0.0 
   29 2016 12 26  2  0  -1.4  93.3   1.2     0 840.0   0.0 
   29 2016 12 26  3  0  -2.7  94.2   1.0     0 839.8   0.0 
   29 2016 12 26  4  0  -3.1  93.5   1.0     0 839.5   0.0 
   29 2016 12 26  5  0  -3.6  94.8   0.9     0 839.4   0.0 
   29 2016 12 26  6  0  -4.2  95.6   0.9     0 839.3   0.0 
   29 2016 12 26  7  0  -4.5  94.3   0.8     5 839.4   0.0 
   29 2016 12 26  8  0  -4.3  92.4   0.8    57 839.4   0.0 
   29 2016 12 26  9  0  -2.0  93.6   0.3   195 839.6   0.0 
   29 2016 12 26 10  0   1.5  86.0   0.5   294 839.3   0.0 
   29 2016 12 26 11  0   4.3  70.1   0.8   363 838.6   0.0 
   29 2016 12 26 12  0   6.4  62.1   0.7   307 837.7   0.0 
   29 2016 12 26 13  0   7.6  55.6   1.2   252 837.3   0.0 
   29 2016 12 26 14  0   7.9  52.3   2.2   121 837.4   0.0 
   29 2016 12 26 15  0   8.7  48.0   4.5    21 837.8   0.0 
   29 2016 12 26 16  0   8.2  49.9   4.1     0 837.8   0.0 
   29 2016 12 26 17  0   6.7  53.2   5.1     0 837.8   0.0 
   29 2016 12 26 18  0   7.0  50.1   5.4     0 838.0   0.0 
   29 2016 12 26 19  0   5.2  60.1   4.9     0 838.4   0.0 
   29 2016 12 26 20  0   5.1  59.2   5.7     0 838.6   0.0 
   29 2016 12 26 21  0   3.9  65.2   3.8     0 838.8   0.0 
   29 2016 12 26 22  0   3.8  61.0   4.8     0 839.1   0.0 
   29 2016 12 26 23  0   2.7  66.3   2.0     0 839.3   0.0 
   29 2016 12 27  0  0   0.6  76.2   1.2     0 839.4   0.0 
   29 2016 12 27  1  0  -1.3  75.6   1.0     0 839.6   0.0 
   29 2016 12 27  2  0  -4.3  80.6   1.1     0 840.1   0.0 
   29 2016 12 27  3  0  -4.9  77.1   1.0     0 840.2   0.0 
   29 2016 12 27  4  0  -6.1  78.3   0.9     0 840.3   0.0 
   29 2016 12 27  5  0  -7.0  78.5   1.1     0 840.8   0.0 
   29 2016 12 27  6  0  -7.2  75.2   1.3     0 841.2   0.0 
   29 2016 12 27  7  0  -7.5  73.7   1.3     4 841.4   0.0 
   29 2016 12 27  8  0  -7.0  72.7   1.3    40 841.8   0.0 
   29 2016 12 27  9  0  -3.0  56.9   1.7   247 842.1   0.0 
   29 2016 12 27 10  0   1.7  31.3   3.2   334 841.8   0.0 
   29 2016 12 27 11  0   2.3  25.6   2.9   373 841.7   0.0 
   29 2016 12 27 12  0   2.2  26.5   3.6   355 841.5   0.0 
   29 2016 12 27 13  0   2.2  25.0   2.7   282 841.4   0.0 
   29 2016 12 27 14  0   1.6  24.9   3.0   170 841.7   0.0 
   29 2016 12 27 15  0  -0.8  28.1   2.4    32 842.1   0.0 
   29 2016 12 27 16  0  -2.1  29.0   3.0     0 842.5   0.0 
   29 2016 12 27 17  0  -5.5  42.6   1.4     0 843.2   0.0 
   29 2016 12 27 18  0  -4.6  36.7   1.5     0 844.3   0.0 
   29 2016 12 27 19  0  -6.4  43.3   1.0     0 845.0   0.0 
   29 2016 12 27 20  0  -8.6  52.1   1.4     0 845.4   0.0 
   29 2016 12 27 21  0  -8.9  51.2   1.2     0 845.5   0.0 
   29 2016 12 27 22  0  -9.8  54.4   1.1     0 845.7   0.0 
   29 2016 12 27 23  0 -10.0  57.1   1.1     0 845.7   0.0 
   29 2016 12 28  0  0 -10.8  59.6   1.1     0 845.2   0.0 
   29 2016 12 28  1  0 -11.3  62.7   0.9     0 844.9   0.0 
   29 2016 12 28  2  0 -11.7  65.4   0.8     0 844.8   0.0 
   29 2016 12 28  3  0 -11.7  67.4   0.9     0 844.7   0.0 
   29 2016 12 28  4  0 -12.7  71.5   1.1     0 844.4   0.0 
   29 2016 12 28  5  0 -12.5  71.4   0.8     0 844.0   0.0 
   29 2016 12 28  6  0 -12.7  72.9   0.7     0 844.2   0.0 
   29 2016 12 28  7  0 -12.9  74.1   0.9     5 844.4   0.0 
   29 2016 12 28  8  0 -11.2  71.7   1.2    41 844.2   0.0 
   29 2016 12 28  9  0  -5.6  66.6   1.0   249 844.1   0.0 
   29 2016 12 28 10  0  -1.5  52.7   1.1   335 843.8   0.0 
   29 2016 12 28 11  0   4.1  31.5   4.6   375 842.9   0.0 
   29 2016 12 28 12  0   4.5  27.4   4.0   360 842.2   0.0 
   29 2016 12 28 13  0   4.5  26.8   5.0   287 841.7   0.0 
   29 2016 12 28 14  0   3.7  29.5   6.2   175 841.5   0.0 
   29 2016 12 28 15  0   1.2  33.6   6.1    34 841.4   0.0 
   29 2016 12 28 16  0  -1.2  35.2   4.3     0 841.3   0.0 
   29 2016 12 28 17  0  -3.2  42.7   2.1     0 841.5   0.0 
   29 2016 12 28 18  0  -4.0  44.9   1.5     0 841.7   0.0 
   29 2016 12 28 19  0  -6.5  54.3   1.2     0 842.0   0.0 
   29 2016 12 28 20  0  -7.2  57.4   1.5     0 842.0   0.0 
   29 2016 12 28 21  0  -8.9  63.5   1.4     0 842.2   0.0 
   29 2016 12 28 22  0  -9.7  66.3   0.9     0 842.1   0.0 
   29 2016 12 28 23  0 -10.5  69.1   0.8     0 841.9   0.0 
   29 2016 12 29  0  0 -11.4  71.1   0.7     0 841.8   0.0 
   29 2016 12 29  1  0 -11.5  72.6   0.9     0 841.8   0.0 
   29 2016 12 29  2  0 -12.0  72.6   0.7     0 841.7   0.0 
   29 2016 12 29  3  0 -12.5  74.7   0.7     0 841.7   0.0 
   29 2016 12 29  4  0 -12.4  72.6   0.8     0 841.5   0.0 
   29 2016 12 29  5  0 -13.0  75.0   1.1     0 841.5   0.0 
   29 2016 12 29  6  0 -13.2  74.0   1.1     0 841.5   0.0 
   29 2016 12 29  7  0 -13.7  76.5   0.4     4 842.0   0.0 
   29 2016 12 29  8  0 -12.8  76.1   0.5    38 842.2   0.0 
   29 2016 12 29  9  0  -9.9  73.3   0.7   248 842.3   0.0 
   29 2016 12 29 10  0  -6.4  58.9   0.8   334 842.0   0.0 
   29 2016 12 29 11  0  -3.1  43.6   1.3   373 841.5   0.0 
   29 2016 12 29 12  0  -0.5  35.4   1.8   357 840.6   0.0 
   29 2016 12 29 13  0   1.4  34.1   2.5   285 840.0   0.0 
   29 2016 12 29 14  0   1.4  35.6   1.4   175 840.0   0.0 
   29 2016 12 29 15  0  -2.3  44.0   1.7    34 840.4   0.0 
   29 2016 12 29 16  0  -5.3  53.5   0.8     0 841.0   0.0 
   29 2016 12 29 17  0  -7.6  63.4   0.7     0 841.6   0.0 
   29 2016 12 29 18  0  -8.4  66.2   1.0     0 841.7   0.0 
   29 2016 12 29 19  0  -9.5  70.9   0.8     0 841.9   0.0 
   29 2016 12 29 20  0 -10.1  72.2   1.0     0 842.0   0.0 
   29 2016 12 29 21  0 -11.5  79.0   0.7     0 842.0   0.0 
   29 2016 12 29 22  0 -11.1  78.0   0.7     0 842.2   0.0 
   29 2016 12 29 23  0 -11.7  78.6   0.7     0 842.2   0.0 
   29 2016 12 30  0  0 -11.8  78.3   1.1     0 842.0   0.0 
   29 2016 12 30  1  0 -12.8  81.6   0.9     0 841.8   0.0 
   29 2016 12 30  2  0 -13.1  82.8   1.0     0 841.7   0.0 
   29 2016 12 30  3  0 -12.9  82.3   0.6     0 841.8   0.0 
   29 2016 12 30  4  0 -12.9  83.5   0.8     0 841.5   0.0 
   29 2016 12 30  5  0 -12.8  83.3   0.9     0 841.5   0.0 
   29 2016 12 30  6  0 -13.5  83.0   0.6     0 841.6   0.0 
   29 2016 12 30  7  0 -13.7  84.5   0.7     4 841.7   0.0 
   29 2016 12 30  8  0 -12.8  83.1   0.7    38 842.0   0.0 
   29 2016 12 30  9  0  -9.6  80.4   0.5   253 842.2   0.0 
   29 2016 12 30 10  0  -4.8  63.5   0.4   341 842.0   0.0 
   29 2016 12 30 11  0  -1.2  46.0   0.5   379 841.3   0.0 
   29 2016 12 30 12  0   1.5  39.7   0.5   362 840.6   0.0 
   29 2016 12 30 13  0   3.1  34.0   0.8   289 840.2   0.0 
   29 2016 12 30 14  0   2.3  37.1   0.8   178 840.1   0.0 
   29 2016 12 30 15  0  -2.3  49.2   1.3    37 840.4   0.0 
   29 2016 12 30 16  0  -5.2  57.6   0.7     0 840.9   0.0 
   29 2016 12 30 17  0  -6.8  61.4   0.8     0 841.2   0.0 
   29 2016 12 30 18  0  -8.2  66.0   0.9     0 841.4   0.0 
   29 2016 12 30 19  0  -9.2  70.1   1.0     0 841.3   0.0 
   29 2016 12 30 20  0 -10.1  72.9   1.1     0 841.5   0.0 
   29 2016 12 30 21  0 -10.4  74.3   1.0     0 841.5   0.0 
   29 2016 12 30 22  0 -11.1  76.2   1.0     0 841.4   0.0 
   29 2016 12 30 23  0 -11.2  76.1   1.2     0 841.2   0.0 
   29 2016 12 31  0  0 -12.0  79.0   0.9     0 841.1   0.0 
   29 2016 12 31  1  0 -12.3  80.0   0.9     0 841.2   0.0 
   29 2016 12 31  2  0 -12.9  80.2   0.6     0 841.1   0.0 
   29 2016 12 31  3  0 -13.1  81.5   1.2     0 840.7   0.0 
   29 2016 12 31  4  0 -13.1  79.9   0.9     0 840.5   0.0 
   29 2016 12 31  5  0 -13.5  81.0   1.1     0 840.4   0.0 
   29 2016 12 31  6  0 -13.6  81.6   1.0     0 840.0   0.0 
   29 2016 12 31  7  0 -14.0  81.4   1.0     4 839.8   0.0 
   29 2016 12 31  8  0 -13.2  80.3   0.4    37 839.9   0.0 
   29 2016 12 31  9  0  -8.3  71.5   0.4   252 839.8   0.0 
   29 2016 12 31 10  0  -4.3  61.2   0.4   342 839.2   0.0 
   29 2016 12 31 11  0  -0.5  41.9   0.4   381 838.3   0.0 
   29 2016 12 31 12  0   2.4  34.7   0.5   366 837.5   0.0 
   29 2016 12 31 13  0   3.9  28.0   0.4   291 837.0   0.0 
   29 2016 12 31 14  0   2.7  33.7   1.1   180 837.0   0.0 
   29 2016 12 31 15  0  -2.0  41.6   2.0    38 837.1   0.0 
   29 2016 12 31 16  0  -5.1  49.9   1.6     0 837.1   0.0 
   29 2016 12 31 17  0  -6.5  54.6   1.1     0 837.4   0.0 
   29 2016 12 31 18  0  -8.4  61.6   1.0     0 837.6   0.0 
   29 2016 12 31 19  0  -9.2  64.5   1.3     0 837.2   0.0 
   29 2016 12 31 20  0  -9.8  67.0   1.1     0 836.8   0.0 
   29 2016 12 31 21  0 -10.7  70.6   1.0     0 836.6   0.0 
   29 2016 12 31 22  0 -11.4  73.1   0.9     0 836.4   0.0 
   29 2016 12 31 23  0 -12.5  75.3   1.2     0 835.9   0.0 
   29 2017  1  1  0  0 -12.4  75.5   1.2     0 835.3   0.0 
   29 2017  1  1  1  0 -12.4  76.2   0.6     0 834.9   0.0 
   29 2017  1  1  2  0 -13.4  79.1   0.8     0 834.3   0.0 
   29 2017  1  1  3  0 -13.2  78.6   1.0     0 833.8   0.0 
   29 2017  1  1  4  0 -13.8  79.7   1.3     0 833.4   0.0 
   29 2017  1  1  5  0 -13.9  79.5   1.1     0 832.8   0.0 
   29 2017  1  1  6  0 -13.6  78.8   0.8     0 832.5   0.0 
   29 2017  1  1  7  0 -13.9  80.3   1.0     4 832.3   0.0 
   29 2017  1  1  8  0 -13.1  79.8   0.8    36 832.2   0.0 
   29 2017  1  1  9  0  -9.0  75.0   0.4   256 832.0   0.0 
   29 2017  1  1 10  0  -3.9  61.3   0.3   345 831.3   0.0 
   29 2017  1  1 11  0  -0.2  44.1   0.4   385 830.3   0.0 
   29 2017  1  1 12  0   2.6  31.4   0.6   369 829.5   0.0 
   29 2017  1  1 13  0   4.6  26.8   1.2   296 828.8   0.0 
   29 2017  1  1 14  0   3.7  28.9   2.8   185 828.7   0.0 
   29 2017  1  1 15  0  -1.6  41.2   2.3    40 828.7   0.0 
   29 2017  1  1 16  0  -4.3  46.6   0.6     0 828.7   0.0 
   29 2017  1  1 17  0  -6.8  56.1   1.6     0 829.0   0.0 
   29 2017  1  1 18  0  -8.4  62.5   1.2     0 829.2   0.0 
   29 2017  1  1 19  0  -9.3  64.8   1.2     0 829.2   0.0 
   29 2017  1  1 20  0 -10.0  67.1   1.0     0 829.3   0.0 
   29 2017  1  1 21  0 -11.1  71.1   0.8     0 829.3   0.0 
   29 2017  1  1 22  0 -12.0  75.4   1.2     0 829.3   0.0 
   29 2017  1  1 23  0 -12.9  77.5   1.3     0 829.4   0.0 
   29 2017  1  2  0  0 -12.6  76.6   0.7     0 829.2   0.0 
   29 2017  1  2  1  0 -12.8  78.0   0.9     0 829.1   0.0 
   29 2017  1  2  2  0 -14.0  80.7   1.2     0 829.0   0.0 
   29 2017  1  2  3  0 -13.8  78.8   1.1     0 828.7   0.0 
   29 2017  1  2  4  0 -14.0  79.8   1.0     0 828.3   0.0 
   29 2017  1  2  5  0 -14.2  80.0   0.9     0 827.9   0.0 
   29 2017  1  2  6  0 -14.9  80.5   1.0     0 827.9   0.0 
   29 2017  1  2  7  0 -14.4  79.1   1.1     4 827.8   0.0 
   29 2017  1  2  8  0 -13.4  77.0   0.7    36 827.8   0.0 
   29 2017  1  2  9  0  -9.6  72.5   0.5   255 827.4   0.0 
   29 2017  1  2 10  0  -5.9  62.5   0.6   350 826.8   0.0 
   29 2017  1  2 11  0  -2.0  45.1   0.5   328 825.8   0.0 
   29 2017  1  2 12  0   1.3  31.1   2.3   272 825.1   0.0 
   29 2017  1  2 13  0   1.8  32.0   2.9   190 824.6   0.0 
